Survey,Date,Tributary,Site,SiteCode,ReachName,ReachCode,UnitNumber,DissolvedOxygen,WaterTemp,RiffleCrestThalweg
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,8.16,17.3,0.29
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,7.99,17.4,0.29
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,8.25,17.4,0.26
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,8.66,17.2,0.23
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,8.88,17.1,0.35
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,8.41,18.7,0.47
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,8.04,19,0.31
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,8.83,19.1,0.28
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,7.87,18.9,0.31
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,7.9,18.8,0.44
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,8.06,18.7,0.25
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,7.65,18.8,0.42
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,7.72,19.3,0.3
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,8.17,19.8,0.34
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,8.75,19.5,0.35
Wetted Habitat,09/08/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,8.75,19.2,0.43
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,9.03,16.4,0.26
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,8.7,17.2,0.19
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,8.8,16.8,0.22
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,12,8.25,17.3,0.2
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,13,8.75,17.1,0.25
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,14,9.85,16.5,0.22
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,9.04,16.6,0.13
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,8.1,16.4,0.25
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,8.07,16.6,0.4
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,8.3,16.7,0.17
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,7.99,17,0.22
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,7.89,17,0.19
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,7.69,16.9,0.22
Wetted Habitat,09/18/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,8.25,18,0.2
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,9.98,13.8,0.26
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,8.83,15.2,0.23
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,9.35,14.2,0.21
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,8.96,13.8,0.17
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,9.1,13.8,0.34
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,9.68,13.9,0.17
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,7.73,14.5,0.19
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,8.11,14.3,0.21
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,9.11,15,0.38
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,9.32,14.5,0.14
Wetted Habitat,10/03/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,9.88,13.9,0.14
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,11.25,10.7,0.36
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,11.28,12.3,0.28
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,10.49,12,0.34
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,10.28,11.1,0.2
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,10.25,10.6,0.42
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,10.6,10.4,0.2
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,10.07,11.1,0.2
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,10.01,11.1,0.2
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,10.02,11.8,0.2
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,9.88,12.1,0.3
Wetted Habitat,10/16/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,11.43,11.6,0.4
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,9.8,10.7,0.1
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,9.32,11.5,0.38
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,10.6,10.8,0.18
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,9.47,11,0.36
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,9.42,10.9,0.28
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,9.68,11.3,0.26
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,8.64,11.1,0.16
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,9.54,12.9,0.3
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,9.28,11.4,0.38
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,9.94,11.3,0.34
Wetted Habitat,11/01/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,9.89,11.7,0.32
Wetted Habitat,06/12/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,10.23,14.9,0.51
Wetted Habitat,06/12/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.97,14.9,0.65
Wetted Habitat,06/12/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,10.2,14.7,0.43
Wetted Habitat,06/12/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,10.16,14.8,0.85
Wetted Habitat,06/12/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,10.21,15,0.25
Wetted Habitat,06/12/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,10.2,15.2,0.87
Wetted Habitat,06/13/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,10.39,13.1,0.56
Wetted Habitat,06/13/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,10.11,13.1,0.55
Wetted Habitat,06/13/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,10.27,13.2,0.52
Wetted Habitat,06/13/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,10.32,13.2,0.44
Wetted Habitat,06/13/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,10.42,13.4,0.6
Wetted Habitat,06/13/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,10.43,13.2,0.61
Wetted Habitat,06/13/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,10.45,13.1,0.69
Wetted Habitat,06/26/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.43,19,0.51
Wetted Habitat,06/26/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.28,19,0.55
Wetted Habitat,06/26/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.36,18.9,0.34
Wetted Habitat,06/26/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.3,18.8,0.72
Wetted Habitat,06/26/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.35,19.4,0.39
Wetted Habitat,06/26/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,9.47,19.4,0.49
Wetted Habitat,06/27/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.49,15.9,0.49
Wetted Habitat,06/27/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.18,16,0.55
Wetted Habitat,06/27/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.15,15.9,0.26
Wetted Habitat,06/27/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.41,15.7,0.45
Wetted Habitat,06/27/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.24,16,0.36
Wetted Habitat,06/27/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,9.55,15.6,0.23
Wetted Habitat,06/27/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,,,,
Wetted Habitat,07/10/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.15,19.5,0.18
Wetted Habitat,07/10/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.38,19.8,0.08
Wetted Habitat,07/10/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.42,19.5,0.33
Wetted Habitat,07/10/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.04,19.3,0.71
Wetted Habitat,07/10/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.05,19.7,0.24
Wetted Habitat,07/10/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,9.07,20.1,0.58
Wetted Habitat,07/11/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.15,16.9,0.35
Wetted Habitat,07/11/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,8.88,16.9,0.36
Wetted Habitat,07/11/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,8.83,16.7,0.35
Wetted Habitat,07/11/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.11,16.5,0.34
Wetted Habitat,07/11/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.2,16.9,0.36
Wetted Habitat,07/11/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,9.18,16.4,0.29
Wetted Habitat,07/24/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.61,18.4,0.24
Wetted Habitat,07/24/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.75,19.2,0.08
Wetted Habitat,07/24/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.52,18.7,0.3
Wetted Habitat,07/24/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.25,18.6,0.37
Wetted Habitat,07/24/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.36,18.9,0.2
Wetted Habitat,07/24/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,9.26,18.8,0.5
Wetted Habitat,07/25/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.45,16.4,0.36
Wetted Habitat,07/25/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.15,16.5,0.38
Wetted Habitat,07/25/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.39,16.4,0.41
Wetted Habitat,07/25/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.52,16.2,0.3
Wetted Habitat,07/25/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.59,16,0.4
Wetted Habitat,07/25/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,9.64,16.3,0.26
Wetted Habitat,07/25/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,9.51,15.9,0.39
Wetted Habitat,08/07/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,10.31,19.6,0.1
Wetted Habitat,08/07/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.85,19.2,0.35
Wetted Habitat,08/07/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,10.06,19,0.27
Wetted Habitat,08/07/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.48,18.7,0.34
Wetted Habitat,08/07/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.57,19.1,0.36
Wetted Habitat,08/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,8.29,17.2,0.26
Wetted Habitat,08/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,8.39,17.3,0.3
Wetted Habitat,08/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,8.4,17.2,0.39
Wetted Habitat,08/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,8.65,17,0.28
Wetted Habitat,08/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,8.84,17,0.4
Wetted Habitat,08/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,8.55,17.1,0.4
Wetted Habitat,08/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,8.48,16.9,0.39
Wetted Habitat,08/21/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.77,16.7,0.17
Wetted Habitat,08/21/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.4,16.6,0.3
Wetted Habitat,08/21/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.99,16.8,0.31
Wetted Habitat,08/21/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.76,16.7,0.31
Wetted Habitat,08/21/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,10.02,16.8,0.32
Wetted Habitat,08/22/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.1,15.9,0.44
Wetted Habitat,08/22/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,8.61,16,0.33
Wetted Habitat,08/22/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,8.6,15.8,0.22
Wetted Habitat,08/22/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,8.9,15.7,0.36
Wetted Habitat,08/22/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.02,15.6,0.29
Wetted Habitat,08/22/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,8.99,15.7,0.18
Wetted Habitat,08/22/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,9.12,15.6,0.48
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,8.95,18.8,0.28
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,8.55,18.9,0.23
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,8.15,18.8,0.2
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,8.68,18.8,0.18
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.33,18.9,0.29
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,8.89,19,0.22
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,8.22,18.8,0.19
Wetted Habitat,09/05/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,8,8.99,18.8,0.32
Wetted Habitat,09/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.01,19.8,0.26
Wetted Habitat,09/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.03,19.5,0.34
Wetted Habitat,09/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.17,19.4,0.28
Wetted Habitat,09/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,8.79,18.9,0.29
Wetted Habitat,09/08/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.17,19.1,0.2
Wetted Habitat,09/18/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.57,16.7,0.2
Wetted Habitat,09/18/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.32,17,0.15
Wetted Habitat,09/18/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.75,17.1,0.18
Wetted Habitat,09/18/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.55,17.1,0.25
Wetted Habitat,09/18/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.28,16.7,0.18
Wetted Habitat,09/18/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,9.85,16.7,0.2
Wetted Habitat,09/19/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,9.24,14.3,0.23
Wetted Habitat,09/19/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,8.78,14.5,0.24
Wetted Habitat,09/19/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,8.62,14.6,0.28
Wetted Habitat,09/19/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,8.65,14.1,0.18
Wetted Habitat,09/19/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.15,13.8,0.28
Wetted Habitat,09/19/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,8.64,14.4,0.19
Wetted Habitat,09/19/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,8.74,14.1,0.14
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,10.09,13.7,0.39
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.31,13.7,0.26
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.39,13.7,0.3
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.74,13.3,0.18
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,9.11,13.4,0.27
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,10.15,13.8,0.16
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,9.74,13.7,0.18
Wetted Habitat,10/02/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,8,10.07,13.9,0.2
Wetted Habitat,10/03/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,10.75,13.6,0.19
Wetted Habitat,10/03/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,10.43,14.7,0.07
Wetted Habitat,10/03/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,10.54,14.7,0.22
Wetted Habitat,10/03/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,10.3,14.4,0.36
Wetted Habitat,10/03/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,10.19,14.2,0.44
Wetted Habitat,10/03/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,10.79,14,0.14
Wetted Habitat,10/16/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,12.02,11.2,0.2
Wetted Habitat,10/16/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,11.55,12.2,0.06
Wetted Habitat,10/16/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,11.38,12.2,0.28
Wetted Habitat,10/16/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,11.14,11.8,0.3
Wetted Habitat,10/16/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,11.49,11.5,0.32
Wetted Habitat,10/17/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,11.78,9.4,0.31
Wetted Habitat,10/17/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,11.08,9.7,0.28
Wetted Habitat,10/17/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,11.33,9.6,0.28
Wetted Habitat,10/17/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,11.2,9.5,0.26
Wetted Habitat,10/17/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,5,11.93,9.1,0.3
Wetted Habitat,10/17/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,6,11.16,9.7,0.12
Wetted Habitat,10/17/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,7,12.06,9.7,0.28
Wetted Habitat,11/01/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,1,10.22,10.7,0.38
Wetted Habitat,11/01/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,2,9.95,11.4,0.34
Wetted Habitat,11/01/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,3,9.91,11.2,0.42
Wetted Habitat,11/01/17,Mill Creek,,,MIL 3,RR-MIL-005.75:009.98,4,9.97,11.1,0.4
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,10.4,13.8,0.44
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,9.73,15.2,0.42
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,10.49,13.6,0.67
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,10.29,14.3,0.98
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,10.11,14.9,0.51
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,10.1,14.6,0.26
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,10.19,14.7,0.56
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,9.81,14.7,0.28
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,9.96,14.9,0.5
Wetted Habitat,06/13/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,10.02,15.4,0.41
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,9.58,15.7,0.3
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,9.21,17.7,0.4
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,9.34,15.8,0.58
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,9.54,15.9,0.57
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,9.55,16.1,0.57
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,9.55,16.3,0.58
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,9.41,16.2,0.3
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,9.61,16.4,0.29
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,9.4,16.8,0.66
Wetted Habitat,06/27/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,9.41,17.2,0.34
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,9.27,16.6,0.41
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,9.48,18,0.19
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,11,9.16,18.5,0.48
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,9.23,16.7,0.45
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,9.36,16.7,0.41
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,9.17,17,0.37
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,9.44,17.3,0.22
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,9.38,17.2,0.2
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,9.47,17.2,0.44
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,9.44,17.3,0.4
Wetted Habitat,07/11/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,9.28,17.5,0.43
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,9.67,16.2,0.31
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,9.22,18,0.3
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,9.85,16.6,0.34
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,9.68,16.5,0.47
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,9.58,16.7,0.31
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,9.82,17.5,0.24
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,9.85,16.8,0.36
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,9.65,17.2,0.28
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,9.58,16.8,0.32
Wetted Habitat,07/25/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,9.88,17.4,0.18
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,8.74,17.1,0.26
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,8.43,18.3,0.19
